Acero		
Tiempo	Fuerza	Desplazamiento
seg	N	mm
9.29	2859.64	0.7713646
9.3	2860.689	0.7721979
9.31	2861.118	0.7730312
9.32	2862.31	0.773875
9.33	2862.263	0.7747188
9.34	2863.026	0.7755521
9.35	2862.74	0.7763854
9.36	2864.075	0.7772188
9.37	2865.41	0.7780417
9.38	2864.027	0.778875
9.39	2865.839	0.7797083
9.4	2865.791	0.7805417
9.41	2865.982	0.781375
9.42	2868.652	0.7822188
9.43	2868.223	0.7830625
9.44	2867.651	0.7839062
9.45	2868.414	0.7847604
9.46	2869.606	0.7856042
9.47	2869.32	0.7864271
9.48	2871.37	0.7872604
9.49	2870.178	0.7880833
9.5	2871.8	0.7888958
9.51	2874.899	0.7897292
9.52	2874.947	0.7905521
9.53	2875.566	0.791375
9.54	2876.043	0.7921979
9.55	2876.568	0.7930312
9.56	2875.709	0.7938645
9.57	2874.708	0.7947083
9.58	2874.422	0.7955521
9.59	2874.375	0.7963854
9.6	2876.711	0.7972292
9.61	2876.997	0.7980521
9.62	2878.046	0.7988854
9.63	2877.521	0.7997083
9.64	2878.189	0.8005416
9.65	2878.666	0.801375
9.66	2879	0.8022083
9.67	2878.189	0.8030416
9.68	2879.524	0.8038854
9.69	2880.096	0.8047396
9.7	2882.385	0.8055833
9.71	2883.864	0.8064271
9.72	2886.486	0.8072604
9.73	2886.677	0.8080937
9.74	2883.434	0.8089166
9.75	2883.434	0.8097396
9.76	2885.818	0.8105625
9.77	2884.531	0.8113854
9.78	2886.104	0.8122187
9.79	2884.34	0.8130417
9.8	2885.485	0.813875
9.81	2886.152	0.8147084
9.82	2887.201	0.8155521
9.83	2890.348	0.8163958
9.84	2890.635	0.8172292
9.85	2889.681	0.8180625
9.86	2888.87	0.8188854
9.87	2889.872	0.8197083
9.88	2890.778	0.8205417
9.89	2891.302	0.821375
9.9	2890.682	0.8222083
9.91	2891.207	0.823052
9.92	2892.733	0.8238854
9.93	2893.448	0.8247291
9.94	2894.449	0.8255729
9.95	2893.734	0.8264271
9.96	2893.162	0.8272708
9.97	2892.542	0.8281041
9.98	2892.59	0.8289271
9.99	2895.069	0.82975
10	2897.93	0.8305729
10.01	2895.975	0.8313958
10.02	2896.166	0.8322291
10.03	2898.168	0.8330417
10.04	2899.885	0.833875
10.05	2899.79	0.8346979
10.06	2896.357	0.8355312
10.07	2898.598	0.836375
10.08	2901.22	0.8372188
10.09	2901.363	0.8380521
10.1	2900.314	0.8388854
10.11	2899.694	0.8397188
10.12	2900.6	0.8405417
10.13	2902.746	0.8413854
10.14	2903.986	0.8422083
10.15	2903.08	0.8430417
10.16	2902.031	0.843875
10.17	2901.792	0.8447188
10.18	2901.84	0.8455625
10.19	2902.651	0.8464167
10.2	2904.797	0.8472604
10.21	2906.561	0.8481042
10.22	2905.13	0.8489375
10.23	2903.318	0.8497604
10.24	2905.989	0.8505833
10.25	2905.989	0.8514062
10.26	2905.369	0.8522292
10.27	2907.991	0.8530521
10.28	2906.895	0.853875
10.29	2906.752	0.8546979
10.3	2909.851	0.8555208
10.31	2910.185	0.8563645
10.32	2909.422	0.8572083
10.33	2907.372	0.8580521
10.34	2908.039	0.8588854
10.35	2911.281	0.8597187
10.36	2912.092	0.8605521
10.37	2910.566	0.8613854
10.38	2911.997	0.8622083
10.39	2911.568	0.8630416
10.4	2912.474	0.863875
10.41	2913.046	0.8647083
10.42	2912.998	0.8655521
10.43	2913.094	0.8663958
10.44	2912.95	0.8672396
10.45	2913.618	0.8680937
10.46	2912.712	0.8689271
10.47	2915.764	0.8697708
10.48	2915.001	0.8705937
10.49	2916.241	0.8714063
10.5	2917.671	0.8722396
10.51	2917.433	0.8730625
10.52	2917.147	0.8738854
10.53	2918.911	0.8747083
10.54	2920.866	0.8755313
10.55	2919.34	0.8763646
10.56	2920.914	0.8771979
10.57	2920.342	0.8780417
10.58	2918.625	0.8788854
10.59	2919.531	0.8797292
10.6	2922.439	0.8805625
10.61	2921.915	0.8813854
10.62	2919.817	0.8822187
10.63	2921.057	0.8830417
10.64	2921.581	0.883875
10.65	2922.249	0.8847083
10.66	2922.058	0.8855417
10.67	2924.49	0.8863854
10.68	2923.918	0.8872291
10.69	2924.061	0.8880729
10.7	2924.585	0.8889167
10.71	2925.825	0.8897604
10.72	2925.205	0.8906041
10.73	2928.114	0.8914271
10.74	2928.686	0.89225
10.75	2928.4	0.8930729
10.76	2928.305	0.8939062
10.77	2927.017	0.8947291
10.78	2928.066	0.8955521
10.79	2928.543	0.896375
10.8	2926.826	0.8971979
10.81	2926.54	0.8980312
10.82	2929.401	0.898875
10.83	2930.403	0.8997083
10.84	2930.689	0.9005521
10.85	2930.737	0.9013854
10.86	2931.404	0.9022188
10.87	2931.929	0.9030417
10.88	2932.596	0.903875
10.89	2933.168	0.9047083
10.9	2933.598	0.9055417
10.91	2934.17	0.906375
10.92	2932.453	0.9072188
10.93	2935.076	0.9080625
10.94	2936.602	0.9089062
10.95	2935.552	0.9097604
10.96	2934.694	0.9106042
10.97	2934.742	0.9114375
10.98	2936.125	0.9122708
10.99	2935.6	0.9130833
11	2936.506	0.9139062
11.01	2937.841	0.9147292
11.02	2937.508	0.9155521
11.03	2937.269	0.916375
11.04	2940.321	0.9171979
11.05	2938.604	0.9180312
11.06	2937.746	0.9188645
11.07	2940.655	0.9197083
11.08	2940.083	0.9205416
11.09	2940.13	0.9213854
11.1	2940.512	0.9222187
11.11	2941.418	0.9230521
11.12	2942.371	0.923875
11.13	2941.799	0.9247083
11.14	2942.419	0.9255416
11.15	2942.801	0.926375
11.16	2943.754	0.9272083
11.17	2943.516	0.9280521
11.18	2942.324	0.9288958
11.19	2941.751	0.9297396
11.2	2945.852	0.9305937
11.21	2945.328	0.9314271
11.22	2944.756	0.9322708
11.23	2945.9	0.9330937
11.24	2947.235	0.9339166
11.25	2948.046	0.9347396
11.26	2948.666	0.9355625
11.27	2947.95	0.9363958
11.28	2947.14	0.9372083
11.29	2946.949	0.9380416
11.3	2946.949	0.9388646
11.31	2949.285	0.9396979
11.32	2948.094	0.9405417
11.33	2948.046	0.9413854
11.34	2946.901	0.9422187
11.35	2947.426	0.9430625
11.36	2949.285	0.9438958
11.37	2952.957	0.9447187
11.38	2951.813	0.9455521
11.39	2950.811	0.9463854
11.4	2955.055	0.9472187
11.41	2956.629	0.948052
11.42	2956.39	0.9488854
11.43	2956.867	0.9497291
11.44	2957.058	0.9505729
11.45	2957.058	0.9514271
11.46	2955.914	0.9522604
11.47	2955.723	0.9531041
11.48	2955.246	0.9539271
11.49	2955.532	0.95475
11.5	2955.675	0.9555729
11.51	2956.104	0.9563958
11.52	2955.675	0.9572188
11.53	2959.251	0.9580417
11.54	2958.918	0.958875
11.55	2956.438	0.9597083
11.56	2959.299	0.9605417
11.57	2960.968	0.961375
11.58	2960.253	0.9622188
11.59	2961.54	0.9630521
11.6	2961.874	0.9638854
11.61	2961.54	0.9647188
11.62	2960.444	0.9655417
11.63	2960.729	0.966375
11.64	2960.92	0.9672083
11.65	2961.54	0.9680417
11.66	2961.254	0.9688854
11.67	2962.732	0.9697188
11.68	2961.874	0.9705625
11.69	2961.016	0.9714062
11.7	2962.017	0.97225
11.71	2965.45	0.9730937
11.72	2964.878	0.9739271
11.73	2964.497	0.9747604
11.74	2964.544	0.9755833
11.75	2965.069	0.9764062
11.76	2966.547	0.9772292
11.77	2966.833	0.9780521
11.78	2967.024	0.978875
11.79	2965.164	0.9797083
11.8	2966.833	0.9805312
11.81	2967.501	0.9813645
11.82	2967.405	0.9822083
11.83	2967.978	0.9830521
11.84	2966.547	0.9838854
11.85	2968.216	0.9847187
11.86	2968.74	0.9855521
11.87	2970.934	0.9863854
11.88	2971.602	0.9872083
11.89	2970.457	0.9880416
11.9	2969.79	0.988875
11.91	2971.125	0.9897083
11.92	2972.174	0.9905416
11.93	2973.938	0.9913958
11.94	2972.031	0.9922396
11.95	2971.888	0.9930937
11.96	2972.555	0.9939271
11.97	2974.319	0.9947708
11.98	2974.51	0.9955937
11.99	2973.795	0.9964166
12	2972.603	0.9972396
12.01	2972.698	0.9980625
12.02	2972.508	0.9988958
12.03	2972.984	0.9997187
12.04	2975.893	1.000542
12.05	2977.753	1.001375
12.06	2978.42	1.002208
12.07	2977.514	1.003052
12.08	2977.228	1.003896
12.09	2977.991	1.004729
12.1	2976.084	1.005563
12.11	2976.847	1.006385
12.12	2978.516	1.007219
12.13	2979.612	1.008052
12.14	2979.422	1.008875
12.15	2977.991	1.009708
12.16	2979.851	1.010552
12.17	2980.232	1.011385
12.18	2978.945	1.012229
12.19	2980.375	1.013083
12.2	2980.185	1.013927
12.21	2979.994	1.014771
12.22	2982.473	1.015604
12.23	2982.473	1.016427
12.24	2980.852	1.01725
12.25	2981.472	1.018073
12.26	2984.047	1.018896
12.27	2982.092	1.019729
12.28	2982.807	1.020552
12.29	2984.619	1.021375
12.3	2985.096	1.022198
12.31	2984.047	1.023031
12.32	2982.044	1.023875
12.33	2985.382	1.024719
12.34	2987.48	1.025552
12.35	2988.148	1.026385
12.36	2989.817	1.027219
12.37	2986.193	1.028052
12.38	2986.193	1.028875
12.39	2987.528	1.029708
12.4	2987.671	1.030542
12.41	2986.86	1.031375
12.42	2985	1.032219
12.43	2988.1	1.033062
12.44	2988.768	1.033906
12.45	2988.291	1.03476
12.46	2988.529	1.035604
12.47	2990.15	1.036438
12.48	2989.96	1.03726
12.49	2990.293	1.038083
12.5	2990.961	1.038906
12.51	2990.293	1.039729
12.52	2991.295	1.040552
12.53	2991.39	1.041375
12.54	2991.39	1.042208
12.55	2992.249	1.043031
12.56	2991.438	1.043865
12.57	2992.153	1.044708
12.58	2994.204	1.045552
12.59	2993.679	1.046385
12.6	2993.87	1.047219
12.61	2993.155	1.048052
12.62	2994.537	1.048885
12.63	2995.729	1.049708
12.64	2995.586	1.050542
12.65	2996.445	1.051375
12.66	2996.969	1.052208
12.67	2996.54	1.053052
12.68	2995.92	1.053885
12.69	2995.491	1.05474
12.7	2996.302	1.055583
12.71	2997.78	1.056427
12.72	2996.922	1.05726
12.73	2996.445	1.058094
12.74	2996.874	1.058917
12.75	2998.638	1.05974
12.76	2998.257	1.060562
12.77	2998.4	1.061385
12.78	3000.307	1.062208
12.79	2999.782	1.063042
12.8	2999.163	1.063865
12.81	3000.402	1.064698
12.82	3000.307	1.065542
12.83	3000.545	1.066385
12.84	3000.593	1.067229
12.85	3001.881	1.068063
12.86	3004.646	1.068896
12.87	3004.551	1.069719
12.88	3002.834	1.070552
12.89	3003.216	1.071375
12.9	3004.265	1.072208
12.91	3006.077	1.073052
12.92	3003.502	1.073885
12.93	3003.073	1.074729
12.94	3005.886	1.075573
12.95	3007.412	1.076427
12.96	3005.648	1.077271
12.97	3003.12	1.078104
12.98	3005.552	1.078927
12.99	3005.743	1.07975
13	3005.838	1.080573
13.01	3007.46	1.081396
13.02	3009.319	1.082219
13.03	3011.179	1.083052
13.04	3012.18	1.083875
13.05	3008.747	1.084708
13.06	3007.984	1.085542
13.07	3008.27	1.086375
13.08	3010.082	1.087219
13.09	3012.514	1.088052
13.1	3012.18	1.088885
13.11	3010.511	1.089708
13.12	3011.99	1.090542
13.13	3012.085	1.091375
13.14	3009.081	1.092208
13.15	3010.988	1.093042
13.16	3010.988	1.093885
13.17	3013.039	1.094719
13.18	3015.232	1.095562
13.19	3015.9	1.096417
13.2	3014.469	1.09726
13.21	3015.614	1.098104
13.22	3015.661	1.098938
13.23	3015.232	1.099771
13.24	3015.184	1.100583
13.25	3013.802	1.101406
13.26	3014.612	1.102229
13.27	3018.522	1.103052
13.28	3019.381	1.103875
13.29	3017.521	1.104698
13.3	3017.664	1.105531
13.31	3017.664	1.106365
13.32	3018.188	1.107208
13.33	3020.382	1.108052
13.34	3019.667	1.108885
13.35	3021.479	1.109719
13.36	3021.05	1.110552
13.37	3019.476	1.111385
13.38	3017.807	1.112219
13.39	3019.047	1.113052
13.4	3019.905	1.113875
13.41	3020.287	1.114708
13.42	3020.43	1.115552
13.43	3019.81	1.116396
13.44	3019.81	1.11724
13.45	3022.146	1.118094
13.46	3021.383	1.118927
13.47	3019.81	1.119771
13.48	3020.811	1.120604
13.49	3022.194	1.121417
13.5	3023.291	1.12224
13.51	3024.292	1.123062
13.52	3024.006	1.123896
13.53	3024.244	1.124719
13.54	3023.481	1.125542
13.55	3022.957	1.126375
13.56	3024.101	1.127208
13.57	3025.675	1.128052
13.58	3025.579	1.128885
13.59	3026.867	1.129729
13.6	3026.962	1.130563
13.61	3027.248	1.131396
13.62	3029.633	1.132219
13.63	3029.68	1.133052
13.64	3027.773	1.133885
13.65	3028.44	1.134719
13.66	3030.252	1.135552
13.67	3028.345	1.136385
13.68	3029.68	1.137229
13.69	3031.158	1.138073
13.7	3030.872	1.138917
13.71	3031.254	1.13976
13.72	3030.205	1.140604
13.73	3031.158	1.141427
13.74	3031.015	1.14225
13.75	3032.923	1.143073
13.76	3033.114	1.143906
13.77	3032.303	1.144729
13.78	3032.684	1.145552
13.79	3030.586	1.146375
13.8	3031.158	1.147208
13.81	3033.209	1.148042
13.82	3034.21	1.148885
13.83	3033.781	1.149719
13.84	3033.924	1.150563
13.85	3035.116	1.151396
13.86	3034.973	1.152219
13.87	3034.21	1.153052
13.88	3035.784	1.153875
13.89	3036.356	1.154708
13.9	3036.642	1.155542
13.91	3035.498	1.156375
13.92	3035.832	1.157219
13.93	3034.735	1.158062
13.94	3034.878	1.158917
13.95	3035.832	1.15976
13.96	3036.928	1.160604
13.97	3038.168	1.161438
13.98	3037.691	1.162271
13.99	3038.931	1.163094
14	3038.168	1.163906
14.01	3039.408	1.16474
14.02	3039.932	1.165563
14.03	3039.932	1.166385
14.04	3037.691	1.167208
14.05	3039.551	1.168031
14.06	3040.934	1.168865
14.07	3040.504	1.169708
14.08	3040.838	1.170542
14.09	3041.077	1.171385
14.1	3043.318	1.172219
14.11	3041.84	1.173052
14.12	3042.412	1.173875
14.13	3040.695	1.174708
14.14	3041.887	1.175542
14.15	3042.936	1.176375
14.16	3043.413	1.177208
14.17	3042.889	1.178052
14.18	3045.654	1.178896
14.19	3045.797	1.17975
14.2	3045.225	1.180594
14.21	3046.322	1.181427
14.22	3046.846	1.182271
14.23	3044.891	1.183094
14.24	3045.654	1.183917
14.25	3047.323	1.18474
14.26	3046.894	1.185573
14.27	3047.752	1.186396
14.28	3047.085	1.187219
14.29	3047.276	1.188042
14.3	3047.037	1.188875
14.31	3046.56	1.189708
14.32	3048.515	1.190552
14.33	3048.134	1.191385
14.34	3049.612	1.192229
14.35	3051.996	1.193063
14.36	3051.71	1.193896
14.37	3052.521	1.194719
14.38	3052.473	1.195552
14.39	3050.709	1.196385
14.4	3050.232	1.197219
14.41	3049.374	1.198052
14.42	3050.566	1.198896
14.43	3051.472	1.199729
14.44	3052.282	1.200583
14.45	3053.236	1.201427
14.46	3052.664	1.202271
14.47	3053.141	1.203104
14.48	3053.427	1.203938
14.49	3052.902	1.20475
14.5	3055.429	1.205573
14.51	3055.716	1.206396
14.52	3055.525	1.207219
14.53	3054.523	1.208042
14.54	3056.526	1.208875
14.55	3055.334	1.209698
14.56	3054.619	1.210542
14.57	3054.905	1.211375
14.58	3056.955	1.212219
14.59	3056.097	1.213063
14.6	3055.477	1.213885
14.61	3057.194	1.214719
14.62	3058.577	1.215542
14.63	3060.055	1.216375
14.64	3059.34	1.217208
14.65	3059.864	1.218042
14.66	3059.721	1.218875
14.67	3057.909	1.219719
14.68	3056.383	1.220562
14.69	3058.863	1.221406
14.7	3058.577	1.22226
14.71	3058.672	1.223104
14.72	3061.771	1.223938
14.73	3060.532	1.224771
14.74	3059.006	1.225594
14.75	3060.389	1.226417
14.76	3062.153	1.22724
14.77	3062.248	1.228063
14.78	3062.105	1.228875
14.79	3062.248	1.229708
14.8	3063.631	1.230531
14.81	3065.109	1.231365
14.82	3064.585	1.232208
14.83	3061.676	1.233042
14.84	3062.487	1.233885
14.85	3064.585	1.234719
14.86	3065.3	1.235552
14.87	3067.207	1.236385
14.88	3064.632	1.237208
14.89	3065.586	1.238042
14.9	3067.017	1.238875
14.91	3067.064	1.239708
14.92	3066.587	1.240552
14.93	3069.496	1.241385
14.94	3068.781	1.24224
14.95	3066.397	1.243094
14.96	3066.158	1.243927
14.97	3065.968	1.244771
14.98	3068.113	1.245594
14.99	3068.59	1.246427
15	3068.256	1.24725
15.01	3068.829	1.248073
15.02	3070.45	1.248896
15.03	3068.972	1.249719
15.04	3068.256	1.250542
15.05	3069.353	1.251375
15.06	3070.784	1.252208
15.07	3071.356	1.253052
15.08	3070.688	1.253885
15.09	3071.737	1.254729
15.1	3071.976	1.255563
15.11	3071.117	1.256396
15.12	3070.259	1.257219
15.13	3071.404	1.258052
15.14	3072.786	1.258885
15.15	3075.504	1.259708
15.16	3075.791	1.260552
15.17	3073.788	1.261385
15.18	3074.503	1.262229
15.19	3074.407	1.263083
15.2	3074.026	1.263927
15.21	3073.216	1.264771
15.22	3074.885	1.265604
15.23	3074.789	1.266438
15.24	3075.075	1.26725
15.25	3074.026	1.268073
15.26	3076.41	1.268906
15.27	3076.124	1.269729
15.28	3074.98	1.270542
15.29	3076.029	1.271375
15.3	3076.029	1.272198
15.31	3076.41	1.273031
15.32	3077.841	1.273875
15.33	3079.367	1.274719
15.34	3079.557	1.275552
15.35	3080.034	1.276385
15.36	3080.511	1.277219
15.37	3081.274	1.278052
15.38	3080.32	1.278885
15.39	3080.94	1.279719
15.4	3081.703	1.280552
15.41	3080.797	1.281385
15.42	3077.745	1.282219
15.43	3078.604	1.283062
15.44	3081.989	1.283917
15.45	3082.705	1.28476
15.46	3083.181	1.285604
15.47	3084.04	1.286438
15.48	3083.468	1.28726
15.49	3084.087	1.288083
15.5	3084.278	1.288906
15.51	3082.991	1.289729
15.52	3081.751	1.290552
15.53	3081.083	1.291375
15.54	3084.85	1.292208
15.55	3084.946	1.293031
15.56	3084.326	1.293875
15.57	3086.996	1.294708
15.58	3084.612	1.295552
15.59	3084.135	1.296385
15.6	3086.853	1.297219
15.61	3085.089	1.298052
15.62	3085.708	1.298885
15.63	3087.998	1.299719
15.64	3086.281	1.300552
15.65	3085.041	1.301375
15.66	3087.282	1.302219
15.67	3088.808	1.303052
15.68	3088.427	1.303896
15.69	3088.379	1.30474
15.7	3085.041	1.305583
15.71	3086.996	1.306427
15.72	3087.521	1.30726
15.73	3088.856	1.308094
15.74	3090.382	1.308917
15.75	3090.668	1.30974
15.76	3092.432	1.310562
15.77	3092.051	1.311396
15.78	3090.143	1.312219
15.79	3092.909	1.313042
15.8	3093.815	1.313875
15.81	3091.907	1.314698
15.82	3091.621	1.315542
15.83	3090.906	1.316396
15.84	3093.195	1.317229
15.85	3093.195	1.318063
15.86	3092.384	1.318896
15.87	3090.763	1.319719
15.88	3091.764	1.320552
15.89	3093.529	1.321385
15.9	3096.39	1.322208
15.91	3094.482	1.323042
15.92	3093.481	1.323885
15.93	3095.15	1.324729
15.94	3097.296	1.325583
15.95	3095.341	1.326427
15.96	3096.342	1.327271
15.97	3095.531	1.328104
15.98	3097.057	1.328938
15.99	3095.293	1.32975
16	3098.869	1.330573
16.01	3096.867	1.331406
16.02	3095.865	1.332229
16.03	3097.296	1.333052
16.04	3099.251	1.333875
16.05	3097.82	1.334708
16.06	3098.011	1.335542
16.07	3097.63	1.336375
16.08	3097.2	1.337219
16.09	3099.299	1.338052
16.1	3100.681	1.338885
16.11	3102.35	1.339719
16.12	3100.872	1.340542
16.13	3098.965	1.341385
16.14	3099.156	1.342208
16.15	3100.824	1.343042
16.16	3101.253	1.343885
16.17	3101.301	1.344719
16.18	3101.015	1.345562
16.19	3102.732	1.346417
16.2	3102.207	1.347271
16.21	3102.541	1.348104
16.22	3104.019	1.348938
16.23	3103.208	1.349771
16.24	3102.779	1.350583
16.25	3102.875	1.351406
16.26	3104.21	1.352229
16.27	3106.403	1.353052
16.28	3106.403	1.353875
16.29	3104.734	1.354708
16.3	3104.019	1.355531
16.31	3103.304	1.356365
16.32	3104.067	1.357208
16.33	3107.119	1.358052
16.34	3104.925	1.358885
16.35	3106.499	1.359719
16.36	3107.595	1.360552
16.37	3106.833	1.361385
16.38	3104.115	1.362208
16.39	3105.736	1.363042
16.4	3110.695	1.363875
16.41	3107.929	1.364719
16.42	3108.597	1.365552
16.43	3109.026	1.366406
16.44	3107.595	1.36724
16.45	3110.123	1.368094
16.46	3109.98	1.368937
16.47	3110.647	1.369771
16.48	3110.695	1.370594
16.49	3109.932	1.371417
16.5	3111.363	1.37224
16.51	3111.792	1.373062
16.52	3109.36	1.373896
16.53	3110.409	1.374719
16.54	3112.459	1.375542
16.55	3114.033	1.376375
16.56	3112.364	1.377208
16.57	3110.266	1.378052
16.58	3110.409	1.378885
16.59	3113.604	1.379729
16.6	3115.082	1.380563
16.61	3114.128	1.381396
16.62	3113.985	1.382219
16.63	3115.654	1.383052
16.64	3115.034	1.383885
16.65	3113.938	1.384719
16.66	3115.272	1.385552
16.67	3115.177	1.386385
16.68	3116.178	1.387229
16.69	3115.749	1.388083
16.7	3116.894	1.388917
16.71	3116.465	1.38976
16.72	3116.274	1.390604
16.73	3118.706	1.391427
16.74	3116.894	1.39226
16.75	3116.465	1.393083
16.76	3117.132	1.393906
16.77	3120.47	1.394729
16.78	3119.946	1.395542
16.79	3118.277	1.396375
16.8	3119.135	1.397198
16.81	3119.421	1.398031
16.82	3119.564	1.398875
16.83	3120.518	1.399729
16.84	3118.992	1.400552
16.85	3118.324	1.401396
16.86	3118.753	1.402219
16.87	3118.181	1.403052
16.88	3120.995	1.403885
16.89	3121.376	1.404708
16.9	3122.282	1.405542
16.91	3123.331	1.406385
16.92	3124.189	1.407219
16.93	3121.758	1.408062
16.94	3122.759	1.408917
16.95	3122.95	1.40976
16.96	3122.282	1.410604
16.97	3122.234	1.411438
16.98	3125.667	1.412271
16.99	3124.905	1.413083
17	3124.476	1.413906
17.01	3124.285	1.414729
17.02	3123.57	1.415552
17.03	3122.377	1.416375
17.04	3124.333	1.417208
17.05	3123.474	1.418031
17.06	3123.617	1.418875
17.07	3124.189	1.419708
17.08	3126.001	1.420552
17.09	3127.003	1.421396
17.1	3126.907	1.422219
17.11	3127.384	1.423052
17.12	3124.714	1.423875
17.13	3124.046	1.424708
17.14	3127.766	1.425552
17.15	3128.91	1.426375
17.16	3130.15	1.427219
17.17	3128.958	1.428062
17.18	3128.529	1.428896
17.19	3126.812	1.42975
17.2	3127.479	1.430604
17.21	3128.481	1.431437
17.22	3129.578	1.432271
17.23	3129.768	1.433104
17.24	3130.531	1.433927
17.25	3132.153	1.43475
17.26	3131.199	1.435562
17.27	3129.864	1.436396
17.28	3131.151	1.437208
17.29	3129.768	1.438042
17.3	3129.864	1.438875
17.31	3131.294	1.439708
17.32	3132.629	1.440552
17.33	3132.916	1.441396
17.34	3131.628	1.442229
17.35	3130.15	1.443063
17.36	3130.722	1.443896
17.37	3129.578	1.444719
17.38	3131.628	1.445552
17.39	3132.534	1.446385
17.4	3133.678	1.447208
17.41	3134.728	1.448052
17.42	3133.774	1.448896
17.43	3131.914	1.449729
17.44	3134.489	1.450583
17.45	3135.49	1.451427
17.46	3136.444	1.452271
17.47	3136.587	1.453104
17.48	3138.113	1.453938
17.49	3137.064	1.45475
17.5	3135.109	1.455573
17.51	3135.729	1.456396
17.52	3137.207	1.457229
17.53	3138.542	1.458052
17.54	3138.018	1.458875
17.55	3138.876	1.459708
17.56	3137.398	1.460542
17.57	3137.302	1.461385
17.58	3140.116	1.462219
17.59	3140.497	1.463063
17.6	3140.306	1.463896
17.61	3140.926	1.464729
17.62	3142.5	1.465552
17.63	3142.166	1.466385
17.64	3139.639	1.467208
17.65	3141.022	1.468042
17.66	3140.64	1.468875
17.67	3138.781	1.469719
17.68	3139.067	1.470562
17.69	3138.447	1.471406
17.7	3139.687	1.47225
17.71	3140.736	1.473094
17.72	3141.308	1.473938
17.73	3142.977	1.47476
17.74	3144.073	1.475583
17.75	3143.167	1.476396
17.76	3144.455	1.477229
17.77	3145.647	1.478052
17.78	3144.646	1.478875
17.79	3143.12	1.479687
17.8	3142.691	1.480531
17.81	3144.646	1.481365
17.82	3145.218	1.482208
17.83	3143.358	1.483042
17.84	3144.741	1.483875
17.85	3148.604	1.484719
17.86	3146.744	1.485542
17.87	3146.648	1.486365
17.88	3146.029	1.487208
17.89	3145.599	1.488031
17.9	3147.841	1.488875
17.91	3149.223	1.489708
17.92	3150.177	1.490542
17.93	3148.222	1.491396
17.94	3146.553	1.49224
17.95	3148.651	1.493094
17.96	3150.511	1.493927
17.97	3151.178	1.494771
17.98	3150.225	1.495594
17.99	3150.797	1.496417
18	3149.223	1.49724
18.01	3148.89	1.498062
18.02	3150.272	1.498885
18.03	3150.32	1.499708
18.04	3152.132	1.500531
18.05	3151.56	1.501365
18.06	3150.844	1.502208
18.07	3150.559	1.503042
18.08	3153.896	1.503885
18.09	3150.559	1.504729
18.1	3151.75	1.505552
18.11	3152.466	1.506385
18.12	3153.944	1.507208
18.13	3154.85	1.508042
18.14	3154.707	1.508875
18.15	3156.757	1.509708
18.16	3155.327	1.510552
18.17	3154.278	1.511375
18.18	3153.563	1.512229
18.19	3154.278	1.513073
18.2	3154.421	1.513917
18.21	3156.805	1.51476
18.22	3156.805	1.515594
18.23	3157.043	1.516427
18.24	3157.282	1.51725
18.25	3156.853	1.518073
18.26	3156.424	1.518896
18.27	3156.9	1.519719
18.28	3154.612	1.520542
18.29	3155.661	1.521365
18.3	3157.854	1.522187
18.31	3157.997	1.523031
18.32	3159.237	1.523875
18.33	3158.474	1.524719
18.34	3157.425	1.525552
18.35	3159.761	1.526385
18.36	3160.906	1.527219
18.37	3159.761	1.528042
18.38	3158.569	1.528875
18.39	3157.187	1.529708
18.4	3157.902	1.530542
18.41	3161.001	1.531385
18.42	3161.144	1.532219
18.43	3162.336	1.533062
18.44	3161.478	1.533917
18.45	3161.335	1.53476
18.46	3163.624	1.535604
18.47	3163.767	1.536438
18.48	3164.53	1.53726
18.49	3164.292	1.538073
18.5	3162.813	1.538896
18.51	3162.527	1.539729
18.52	3164.196	1.540542
18.53	3163.767	1.541365
18.54	3163.528	1.542187
18.55	3162.479	1.543031
18.56	3161.287	1.543865
18.57	3163.099	1.544708
18.58	3163.481	1.545542
18.59	3162.766	1.546385
18.6	3162.718	1.547219
18.61	3164.864	1.548042
18.62	3166.151	1.548875
18.63	3166.866	1.549708
18.64	3168.106	1.550542
18.65	3166.056	1.551375
18.66	3166.819	1.552198
18.67	3165.34	1.553042
18.68	3166.103	1.553885
18.69	3169.346	1.55474
18.7	3168.678	1.555583
18.71	3167.534	1.556427
18.72	3167.915	1.557271
18.73	3165.483	1.558094
18.74	3165.817	1.558917
18.75	3168.678	1.55974
18.76	3167.868	1.560562
18.77	3168.011	1.561385
18.78	3169.25	1.562208
18.79	3169.966	1.563031
18.8	3168.344	1.563865
18.81	3168.154	1.564698
18.82	3167.677	1.565542
18.83	3170.967	1.566385
18.84	3172.541	1.567219
18.85	3173.208	1.568052
18.86	3171.587	1.568885
